anime_id,name,genre,type,episodes,rating,members
32732,teo the magic planet pilot,"Adventure, Fantasy",Special,1,4.27,42.0
23723,teppen,"Action, Comedy",OVA,2,4.69,86.0
33077,terajima chou kidan  ginnagashi,Historical,OVA,1,7.0,34.0
29856,tetopettenson,"Kids, Music",Music,1,3.51,83.0
11681,tetsu no ko kanahiru,Fantasy,Movie,1,6.75,67.0
19445,tetsujin 28 gou gao ,"Mecha, Slice of Life",TV,151,7.33,137.0
27993,tetsujin 28 gou  tanjou hen,"Adventure, Mecha, Sci-Fi, Shounen",Special,1,5.08,90.0
7982,tetsuro no kanata,Adventure,OVA,1,5.87,340.0
17961,tetsuwan atom  chikyuu saigo no hi,"Mecha, Sci-Fi",Movie,1,5.84,280.0
29151,tezuka osamu monogatari,Historical,ONA,10,4.86,69.0
30582,that  039 s hanakappa musical  pan to gohan  docchi nano  ,"Comedy, Kids, Music",Movie,1,5.2,51.0
23915,the adventures of hello kitty  amp  friends,"Fantasy, Kids",TV,52,5.08,117.0
22065,the adventures of t rex,"Action, Adventure, Comedy, Kids",TV,52,5.9,84.0
7629,the arari show,"Comedy, Drama, Slice of Life",TV,26,6.5,78.0
5943,the aurora  umi no aurora,"Adventure, Sci-Fi",Movie,1,5.6,140.0
7459,the collected animations of icaf  2001 2006 ,"Fantasy, Mystery",OVA,16,5.57,146.0
25149,the deer  039 s bell,Kids,Movie,1,6.57,74.0
12401,the gakuen choujo tai,"Action, Demons, Shoujo, Super Power",OVA,1,4.85,162.0
8524,the kabocha wine  nita no aijou monogatari,"Comedy, Romance, School, Slice of Life",Movie,1,6.77,200.0
31892,the legend of huainanzi,"Adventure, Fantasy, Historical",TV,26,5.75,90.0
31893,the legend of huainanzi 2nd season,"Adventure, Fantasy, Historical",TV,26,7.0,57.0
7955,the marshmallow times,Slice of Life,TV,52,7.09,216.0
18919,the midnight animal,"Action, Seinen, Supernatural",ONA,12,3.29,195.0
9416,the monkey king and the fruit of immortality,Adventure,Movie,1,6.53,148.0
9417,the monkey king conquers the demon,Adventure,Movie,1,6.67,122.0
29501,the night game  neko no sakusen,"Kids, Sports",Special,1,4.74,74.0
9949,the olympic adventures of fuwa,Comedy,TV,100,6.17,76.0
4621,the olympic challenge,"Drama, Sports",Movie,1,6.23,93.0
7844,the place where we were,Dementia,Movie,1,6.15,195.0
9956,the primitives  bongo and grunge,Comedy,TV,52,5.5,58.0
15399,the siamese  first mission,Action,Movie,1,5.85,127.0
32593,the snack world,"Adventure, Comedy, Fantasy, Kids",Movie,1,4.64,84.0
8081,the story of mr  sorry,"Comedy, Fantasy, Horror",Movie,1,5.63,188.0
16746,the war of great monsters,"Action, Shounen, Supernatural",Movie,1,3.89,65.0
8189,the world of golden eggs,"Comedy, Parody",TV,26,6.38,313.0
31259,thunder,Dementia,Movie,1,3.93,115.0
29369,tick  amp  tack,"Fantasy, Kids",TV,10,5.5,41.0
27839,ticonderonga no iru umi,"Drama, Historical, Kids",OVA,1,8.33,59.0
30537,tiger  amp  bunny  too many cooks spoil the broth,"Action, Comedy, Mystery, Super Power",Special,1,6.06,1111.0
28591,timbre a to z,Music,ONA,26,3.98,188.0
33887,time for christmas,Music,Music,1,4.52,42.0
20111,time ranger cesar boy no bouken  roma teikoku hen,"Adventure, Sci-Fi",OVA,1,6.0,69.0
12529,time patrol bon  fujiko f  fujio anime special   sf adventure,"Action, Adventure",Special,1,5.46,83.0
19049,tobe  pegasus kokoro no goal ni shoot,"School, Sports",Movie,1,5.75,76.0
19991,tobidase  bacchiri,"Comedy, Kids, Mystery",TV,132,7.63,72.0
20125,tobidase  machine hiryuu,"Cars, Comedy, Parody, Shounen",TV,21,5.17,76.0
30928,tobidashi wa abunaizo  mushi mushi mura no koutsuu anzen,"Drama, Kids",OVA,1,4.0,38.0
26339,tobidashicha dame ,"Drama, Kids",OVA,1,6.5,44.0
24803,tobidasu ehon 3d,Kids,Movie,1,5.33,42.0
31055,tobidasu pripara  mi nna de mezase  idol grand prix,"Music, School, Shoujo, Slice of Life",Movie,1,7.22,394.0
26149,tobiuo no boy wa byouki desu,"Fantasy, Historical, Kids",Movie,1,7.75,41.0
8539,toilet no hanako san,Horror,Movie,1,5.87,224.0
30036,tokai no butchy,"Music, Romance",Movie,1,6.36,64.0
17201,toki no daichi  hana no oukoku no majo,"Adventure, Fantasy",OVA,3,6.0,71.0
19513,toki iro kaima,"Horror, Shounen",OVA,4,5.13,97.0
23407,toki  kono hoshi no mirai wo mitsumete,"Drama, Historical",Special,2,5.57,60.0
32799,tokio heidi  mainichi no kodomo uta,"Kids, Music",OVA,1,5.0,44.0
29473,toko chan chokkin,"Adventure, Historical, Kids, Slice of Life",TV,3,6.67,37.0
26275,tokugawa iemitsu to edo bakufu,"Drama, Historical, Kids, Samurai",OVA,1,6.33,50.0
33525,tokyo 2164,Sci-Fi,ONA,1,3.27,59.0
29780,tokyo fantasia,"Dementia, Music",Movie,1,5.04,95.0
33533,tokyo onlypic,"Comedy, Parody, Sports",Movie,1,6.33,29.0
33884,tokyu plaza ginza open,Slice of Life,Special,1,5.0,45.0
25069,tom sawyer no bouken specials,"Adventure, Drama, Historical, Slice of Life",Special,2,6.16,133.0
13457,tomodachi 8 nin,Comedy,TV,2.0,5.42,125.0
29209,tomodachi de iyou ne,"Kids, Slice of Life",TV,26,7.5,40.0
26287,tomoko chan to watashi,"Comedy, Kids, School",OVA,1,6.8,52.0
10242,ton ton atta to niigata no mukashibanashi,Comedy,TV,13,6.54,63.0
20233,tonari no tamageta kun,"Comedy, Sci-Fi",TV,60,6.33,95.0
9825,tonari no tokoro,Comedy,OVA,1,6.78,126.0
6730,tonde mon pe,Kids,TV,42,6.94,120.0
33702,tong zhi zhe,"Adventure, Horror",ONA,10,6.5,85.0
12657,tongari boushi no memole  marielle no housekibako,"Fantasy, Magic, Shoujo",OVA,1,6.4,185.0
32855,tonight,Music,Music,1,4.85,91.0
30135,topo gigio no botan sensou,"Historical, Kids",Movie,1,5.0,52.0
23769,toppuku kyousou kyoku,"Comedy, Shounen",OVA,2,5.54,63.0
21711,torero kamomiro,"Kids, Music",Music,1,3.46,103.0
32144,toshi souzou gakubu shoukai,Slice of Life,ONA,2.0,5.92,127.0
6124,toshishun,"Adventure, Drama, Fantasy, Historical, Supernatural",Special,1,6.3,92.0
5278,totsugeki  pappara tai,"Action, Comedy, Romance",TV,25,6.57,255.0
29073,tottori u turn,Sports,Special,1,4.26,91.0
28685,tough guy ,"Action, Comedy",Movie,1,4.91,61.0
2366,touma kishinden oni,Supernatural,TV,25,6.4,303.0
29667,toumei ningen,Dementia,Movie,1,4.11,97.0
10812,toumei shounen tantei akira,"Action, Shounen",Special,1,6.05,129.0
32758,toute wa sono kotae,"Music, Supernatural",Music,1,3.82,83.0
18137,train heroes,Kids,TV,26,6.1,164.0
22131,train heroes movie,Kids,Movie,1,6.25,61.0
25079,trapp ikka monogatari specials,"Drama, Historical, Music, Romance",Special,2,6.73,132.0
20087,treasure gaust,Game,TV,5,3.82,96.0
12341,trip trek,"Adventure, Comedy, Fantasy",ONA,4,3.64,115.0
21509,trip trek  2010 ,"Adventure, Comedy, Fantasy",ONA,8,5.0,73.0
6917,tsuideni tonchinkan,Comedy,TV,43,7.13,189.0
29649,tsuiseki,Dementia,Movie,1,4.4,81.0
12905,tsuki ga noboru made ni,"Drama, Historical",OVA,1,5.88,133.0
15139,tsuki no miya no oujo sama,Kids,Movie,1,4.79,130.0
33691,tsukiyo to megane,Fantasy,Movie,1,4.67,39.0
32861,tsukiyomi,Music,Music,1,4.73,86.0
32598,tsukushi no iwai,Historical,OVA,1,6.5,37.0
29479,tsunagaru animal,Kids,Special,1,5.4,39.0
5473,tsuri baka nisshi,"Comedy, Slice of Life",TV,36,6.78,149.0
29929,tsuru no ongaeshi,Kids,Movie,1,4.56,70.0
28023,tsuru no sugomori,Kids,Movie,1,8.5,46.0
9175,tsuruhime ja ,"Comedy, Kids, Shoujo, Slice of Life",TV,49,5.54,89.0
12903,tsushima maru  sayounara okinawa,Historical,Movie,1,7.09,120.0
10943,tsuyoshi shikkari shinasai  tsuyoshi no time machine de shikkari shinasai,"Comedy, Drama, Romance, School, Shounen, Slice of Life",Movie,1,6.73,107.0
6273,tsuyu no hito shizuku,Historical,OVA,1,6.5,181.0
32646,tsuzuki wo kangaeru monogatari,Drama,Special,4,5.43,39.0
19555,ttoli janggun,"Action, Drama, Shounen",Movie,1,4.7,61.0
32889,tu xia chuanqi,"Action, Adventure, Comedy",Movie,1,5.33,50.0
32890,tu xia zhi qing li chuanshuo,"Action, Adventure, Comedy",Movie,1,6.0,57.0
19311,turuturutu narongi,"Adventure, Kids",TV,52,6.25,67.0
12901,twd express rolling takeoff,"Adventure, Sci-Fi",Movie,1,5.2,89.0
4131,twin bee paradise,"Action, Adventure",OVA,4,6.66,176.0
23537,two down full base,"Kids, Sports",Special,1,6.38,57.0
12899,ucchare goshogawara,"Martial Arts, School, Shounen, Sports",OVA,1,5.83,152.0
3975,uchi no 3 shimai,"Comedy, Slice of Life",TV,141,6.68,265.0
6989,uchuu ace,"Action, Adventure, Sci-Fi",TV,52,6.27,154.0
21037,uchuu icchokusen,"Fantasy, Mystery, Sci-Fi, Space",Movie,1,5.63,276.0
29283,uchuu kaizoku mito no daibouken pilot,"Comedy, Sci-Fi",Special,1,5.42,106.0
10224,uchuu majin daikengou,"Action, Adventure, Mecha, Sci-Fi, Shounen, Space",TV,26,6.6,229.0
33086,uchuu neko  mardock no bouken,"Adventure, Comedy, Space",ONA,4,3.82,70.0
12897,uchuu patrol hopper,"Sci-Fi, Space",TV,44,6.54,138.0
12887,uchuu shounen soran,"Action, Adventure, Sci-Fi",TV,96,6.22,122.0
12895,uchuu shounen soran  movie ,"Action, Adventure, Sci-Fi",Movie,1,5.67,84.0
19985,uchuujin pipi,Kids,TV,52,5.0,70.0
26447,uchuusen sagittarius pilot,"Adventure, Sci-Fi",Special,1,5.67,78.0
17649,udauda yatteru hima wa nee ,"Action, Comedy, School, Shounen",OVA,2,6.36,122.0
19059,ufo nitsukamatta kodomo tachi,Kids,OVA,1,5.42,68.0
10815,ufo senshi dai apolon 2,"Action, Mecha, Sci-Fi",TV,21,6.08,144.0
16830,uju jeonsa hong gildong,"Action, Adventure, Kids, Sci-Fi, Space",Movie,1,4.58,63.0
18269,ujusonyeon kaesi,"Action, Adventure, Sci-Fi, Shounen",Movie,1,4.63,57.0
23641,ukare violin,"Fantasy, Kids",Movie,1,6.75,61.0
8345,ukkari pénélope,"Comedy, Slice of Life",TV,26,6.38,143.0
34078,ukkari pénélope  2013 ,"Kids, Slice of Life",TV,13,7.0,32.0
8346,ukkari pénélope ova,Fantasy,OVA,2,5.93,100.0
30049,uli chingu kkachi,"School, Slice of Life",Movie,1,4.91,42.0
30054,uli sai jjang iya,School,Movie,1,5.0,36.0
10250,ultra b,"Comedy, Super Power",TV,119,5.52,102.0
10244,ultra b  black hole kara no dokusaisha bb  ,"Adventure, Comedy",Movie,1,5.54,71.0
25981,ultra dino makera,"Action, Kids",Special,1,5.35,62.0
4682,ultra nyan 2  the great happy operation,"Comedy, Kids",Movie,1,6.15,133.0
4681,ultra nyan  hoshizora kara maiorita fushigi neko,"Comedy, Kids",Movie,1,6.3,277.0
11695,ultraman graffiti,"Action, Comedy, Parody, Super Power",OVA,6,5.25,123.0
8753,ultraman kids  haha wo tazunete 3000 man kounen,"Kids, Space",TV,26,6.92,181.0
10909,ultraman kids  m7 8 sei no yukai na nakama,"Kids, Super Power",Movie,1,5.39,118.0
30122,ultraman m78 gekijou  love and peace,"Comedy, Kids, Parody, Sci-Fi, Space, Super Power",Special,1,5.31,93.0
17621,ultraman  chou toushi gekiden   suisei senjin tsuifon toujou,"Action, Sci-Fi, Shounen, Space, Super Power",OVA,1,6.56,147.0
34453,uma musume  pretty derby,Action,ONA,1,6.64,75.0
12835,umeboshi denka,"Comedy, Slice of Life",TV,26,6.53,92.0
12861,umeboshi denka  uchuu no hate kara panparopan ,Comedy,Movie,1,6.38,78.0
16253,umi da  funade da  nikoniko  pun,"Comedy, Fantasy",Movie,1,6.38,79.0
30977,umi no koumori,"Drama, Kids",OVA,1,6.0,32.0
20225,umigame to shounen,"Drama, Historical",Special,1,6.55,90.0
34038,umihiko yamahiko,"Fantasy, Historical",Movie,1,6.0,37.0
32388,undouki kenshin manual taiou taisou,Kids,Special,1,2.72,53.0
32580,uniminipet,"Adventure, Fantasy",TV,26,6.75,35.0
6658,unko san  tsuiteru hito ni shika mienai yousei,"Comedy, Magic",TV,13,3.25,300.0
33085,unko san  tsuiteru hito ni shika mienai yousei junjou ha,"Comedy, Magic",TV,13,6.2,52.0
29800,urameshi denwa,Kids,Movie,1,4.02,94.0
30973,urashima tarou  1952 ,Historical,Movie,1,4.58,106.0
29917,uriko hime to amanojaku,Demons,Movie,1,4.41,71.0
4598,urikupen kyuujo tai,"Adventure, Comedy, Kids",TV,156,5.78,141.0
32639,usaband,Music,ONA,1,4.32,41.0
21713,usagi no mofy,Kids,ONA,13,5.36,72.0
29153,usagi to kame  music ,Music,Music,1,4.22,83.0
30931,usagi to kame no koutsuu anzen,"Drama, Fantasy, Kids",OVA,1,6.0,33.0
6522,usahana  yumemiru ballerina,Kids,Special,7,5.76,125.0
30863,usalullaby,Dementia,Movie,1,4.0,80.0
33787,usamaru,Comedy,ONA,12,5.0,54.0
32637,usawaltz,"Dementia, Music",ONA,1,4.67,60.0
12833,ushiro no hyakutarou,"Horror, School, Supernatural",OVA,2,5.85,89.0
27851,ushiro no seki no ochiai kun,"Kids, School",OVA,1,5.67,55.0
13303,usogui,"Game, Psychological, Seinen",OVA,1,5.64,867.0
30941,utsukushii message,"Drama, Kids",OVA,1,8.33,37.0
5921,utsunomiko,"Adventure, Demons, Fantasy",Movie,1,6.35,298.0
6528,utsurun desu ,Comedy,OVA,3,6.41,177.0
30131,uwabaki cook,Kids,TV,13,4.57,67.0
30605,uwabaki cook no tekitou uranai ,Comedy,TV,125,4.6,90.0
25599,vampiyan kids promotion,"Comedy, Fantasy, Kids",Special,1,4.29,69.0
25597,vampiyan kids specials,"Comedy, Fantasy, Kids",Special,3,6.13,77.0
31269,venus,Dementia,Movie,1,3.49,97.0
30029,video ehonkan sekai meisaku douwa,"Adventure, Comedy, Fantasy, Historical, Kids, Magic, Sci-Fi, Space, Supernatural",OVA,26,5.57,66.0
16832,video ranger 007,"Action, Adventure, Mecha",Movie,1,4.17,69.0
22561,virtual star 2000,Action,OVA,6,5.43,75.0
18627,visitor,Sci-Fi,Special,1,4.27,108.0
33083,wa wa wa wappi chan,Kids,TV,26,4.75,30.0
33084,wa wa wa wappi chan 2nd season,Kids,TV,26,5.67,28.0
24447,wagahai wa inu de aru  don matsugorou no seikatsu,"Comedy, Slice of Life",Special,1,7.5,62.0
20145,wagahai wa neko de aru,"Comedy, Historical, Slice of Life",Special,1,6.23,102.0
23741,wakakusa monogatari  nan to jo sensei specials,"Drama, Historical, School, Slice of Life",Special,2,6.36,138.0
31476,wake up   tamala,"Fantasy, Psychological",Movie,1,5.54,123.0
33124,wakuwaku nukegake daisakusen,"Cars, Music",Music,1,4.2,59.0
17106,wala  pyeon uijeom the animation,Slice of Life,TV,24,5.33,90.0
31266,wall,Dementia,Movie,1,3.76,95.0
9228,wan wan chuushingura,"Action, Adventure, Drama, Fantasy",Movie,1,6.12,200.0
4544,wanghu sim cheong,Fantasy,Movie,1,7.9,302.0
2708,wankorobee,"Comedy, Fantasy, Kids",TV,26,5.71,95.0
12139,wanpaku tanteidan,"Action, Mystery",TV,35,6.56,158.0
6868,wansa kun,Comedy,TV,26,6.13,171.0
21161,wansa kun ova,"Comedy, Kids",OVA,1,6.57,62.0
33916,wanwanwan coin,Comedy,ONA,15,4.56,37.0
29747,warai no show gakkou,"Comedy, Kids",TV,20,6.0,38.0
30083,warenai tamago,"Comedy, Kids, Music",Music,1,4.44,74.0
22219,warera salaryman tou,"Comedy, Slice of Life",TV,26,8.67,57.0
33791,warui no wo taose   salaryman man,"Comedy, Parody",ONA,1,5.04,74.0
22503,washimo,"Comedy, Kids, School, Sci-Fi, Slice of Life",TV,10,5.92,209.0
29099,washimo 2nd season,"Comedy, Kids, School, Sci-Fi, Slice of Life",TV,24,5.45,86.0
30875,washimo 3rd season,"Comedy, Kids, School, Sci-Fi, Slice of Life",TV,44,5.5,69.0
33099,washimo 4th season,"Comedy, Kids, School, Sci-Fi, Slice of Life",TV,2.0,5.6,64.0
29867,wasurerareta ningyou,Kids,Movie,1,4.44,94.0
30974,wasurerumonka ,"Drama, Kids",OVA,1,6.0,42.0
29363,watashi no ashinaga ojisan specials,"Comedy, Romance, School, Shoujo, Slice of Life",Special,2,6.48,112.0
30085,watashi no kamifuusen,"Kids, Music",Music,1,4.11,76.0
30207,watashi wa tofu desu,"Kids, Music",Music,1,4.46,55.0
22279,watashitachi no kurashi to doboku,"Historical, Kids, Samurai",OVA,3,6.0,71.0
33776,watashitachi  luck logic bu  2,"Comedy, School",ONA,2.0,5.85,323.0
22711,wazaguu  vs  dangerous jiisan ja  houfukuzettou  anime quiz,"Comedy, Kids",OVA,1,6.17,56.0
9952,wei qi shao nian,"Game, Historical",TV,26,6.4,196.0
19839,wei qi shao nian 2,"Game, Historical",TV,26,8.22,86.0
12005,what  039 s michael ,Comedy,OVA,1,5.71,173.0
12039,what  039 s michael   tv ,Comedy,TV,45,7.13,208.0
12037,what  039 s michael  2,Comedy,OVA,1,6.14,101.0
25173,where is mama,Kids,Movie,1,5.57,130.0
31925,white tree,"Music, Romance",Music,1,5.18,104.0
33429,wingcle bear hamkkehaneun lomentig hwaiteudei,Magic,ONA,1,3.68,49.0
15977,winner,"Kids, Music, School, Sports",Music,1,4.76,117.0
31696,witch village story,Slice of Life,TV,24,4.71,42.0
31697,witch village story specials,Slice of Life,Special,2,4.29,34.0
33357,wo jiao bai xiaofei,"Action, Comedy, Horror",ONA,39,7.2,163.0
29986,women,Dementia,Movie,1,3.89,56.0
33866,wonder,"Music, Space",Music,1,3.85,60.0
4088,wonder 3,"Action, Adventure, Comedy, Sci-Fi",TV,52,6.73,260.0
30767,wonder 3 pilot,"Action, Adventure, Comedy, Sci-Fi",Special,1,6.36,63.0
12809,wonder bebil kun,"Comedy, Fantasy",TV,30,6.78,72.0
12807,wonder kun no hatsu yume uchuu ryokou,Adventure,Special,1,5.36,90.0
7419,wrestler gundan seisenshi robin jr ,"Action, Adventure, Comedy, Fantasy, Kids, Parody, Sci-Fi, Super Power",TV,50,6.32,145.0
33758,wu geng ji,"Action, Fantasy, Historical, Martial Arts, Supernatural",ONA,2.0,7.18,121.0
31701,wu lan qi qi ge,"Historical, Kids",TV,26,6.25,54.0
12091,x bomber,"Action, Adventure, Kids, Mecha, Sci-Fi, Space",TV,25,5.94,199.0
29133,x bomber pilot,"Action, Mecha, Sci-Fi, Space",Special,1,4.28,77.0
22757,x maiden,"Comedy, School, Slice of Life",ONA,8,4.58,372.0
24839,x maiden  izakaya tamaki,Comedy,ONA,7,4.21,100.0
5303,xabungle graffiti,Mecha,Movie,1,5.33,248.0
12799,xevious,"Action, Adventure, Sci-Fi, Space",Movie,1,5.73,184.0
31150,xi yang yang yu hui tai lang,"Adventure, Comedy, Kids",TV,2.0,5.87,72.0
9973,xi yang yang yu hui tai lang  zhi hu hu sheng wei,"Adventure, Comedy, Kids",Movie,1,5.26,143.0
18491,xi yang yang yu hui tai lang  zhi kaixin chuang long nian,"Adventure, Comedy, Kids",Movie,1,5.26,103.0
6156,xi yang yang yu hui tai lang  zhi niu qi chong tian,"Adventure, Comedy, Kids",Movie,1,5.16,152.0
18489,xi yang yang yu hui tai lang  zhi tu nian ding gua gua,"Adventure, Comedy, Kids",Movie,1,5.74,103.0
32230,xi you ji,"Adventure, Fantasy",TV,52,8.07,89.0
9822,xiang qi master,Game,TV,26,6.33,252.0
32751,xiao men shen,"Comedy, Fantasy",Movie,1,7.3,134.0
31700,xiao taiji,"Action, Kids, Martial Arts",TV,14,5.86,45.0
32933,xiao yeyou,"Comedy, Fantasy, Kids",ONA,1,4.0,50.0
30140,xing mao lixian ji zhi shu fa pian,"Adventure, Kids",TV,26,6.33,45.0
32807,xiong chu mo,"Comedy, Kids",TV,104,5.67,39.0
32820,xiong chu mo zhi chunri dui dui peng,"Adventure, Comedy, Kids",TV,52,6.33,35.0
32819,xiong chu mo zhi conglin zhongdongyuan,"Comedy, Kids",TV,104,5.67,35.0
32821,xiong chu mo zhi dongri le fantian,"Comedy, Kids",TV,52,5.67,35.0
32808,xiong chu mo zhi duo bao qibing,"Adventure, Comedy",Movie,1,4.0,40.0
32818,xiong chu mo zhi huanqiu da maoxian,"Comedy, Kids",TV,104,6.33,36.0
32809,xiong chumo zhi xueling xiongfeng,"Adventure, Comedy",Movie,1,5.67,50.0
24603,xiongmao monogatari taotao,"Comedy, Fantasy, Kids",Movie,1,5.89,94.0
32269,xiyue qi tong,"Action, Adventure, Fantasy",Movie,1,4.78,45.0
32270,xiyue qi tong  2006 ,"Action, Adventure, Fantasy",Movie,1,5.38,43.0
31348,xue haizi,"Fantasy, Kids",Movie,1,6.6,51.0
33744,yahabe,"Game, Shounen, Supernatural",OVA,1,5.0,34.0
12795,yajikita gakuen douchuuki,"Adventure, Martial Arts, School, Shoujo",OVA,2,5.91,255.0
15815,yakeato no  okashi no ki,"Drama, Kids",Special,1,6.92,88.0
29837,yakushiji ryouko no kaiki jikenbo  hamachou  voice  amp  fiction,"Mystery, Police, Supernatural",Special,1,5.97,190.0
26313,yakusoku  africa mizu to midori,"Drama, Kids",OVA,1,9.25,53.0
31177,yakyuubu aruaru,Sports,TV,3,4.0,149.0
10554,yakyuukyou no uta,"Action, Drama, Sports",TV,25,7.15,292.0
10563,yakyuukyou no uta  kita no ookami minami no tora,"Action, Drama, Sports",Movie,1,6.35,112.0
20205,yama ni kagayaku  guide ken heiji gou,"Drama, Slice of Life",Special,1,6.2,67.0
30165,yamaguchi sanchi no tsutomu kun,"Kids, Music, Romance",Music,1,4.15,97.0
30985,yamakoshi mura no mari to sanbiki no koinu,"Drama, Kids",OVA,1,6.0,56.0
28557,yamete  writer asobi  doubutsu mura no shoubou tai shutsu dou,"Drama, Kids",OVA,1,8.67,40.0
23765,yamiyo no jidaigeki,"Historical, Horror",Special,2,4.27,89.0
23767,yamiyo no jidaigeki  ova ,"Historical, Horror",OVA,2,4.33,74.0
17471,yanase takashi märchen gekijou,Kids,OVA,30,7.0,68.0
12793,yanbo ninbo tonbo,Fantasy,TV,39,5.82,74.0
30116,yancharu moncha,Kids,TV,80,7.33,38.0
32642,yanesenondo,Music,ONA,1,4.07,59.0
12791,yankee reppuu tai,"Adventure, Drama, Shounen",OVA,6,5.88,110.0
32916,yanyan machiko specials,"Comedy, Music, Slice of Life",Special,2.0,3.75,36.0
10705,yasai no yousei  n y salad,Kids,TV,26,6.36,163.0
10706,yasai no yousei  n y salad 2nd series,Kids,TV,26,6.38,109.0
18817,yasai no yousei  quiz gekijou,"Comedy, Kids",Movie,1,6.0,87.0
33933,yasamura yasashi no yasashii sekai,Comedy,TV,17,4.44,369.0
30969,yasashii ookami,Kids,OVA,1,4.0,36.0
33908,yasoukyoku,Music,Music,1,5.14,82.0
25749,yatterman specials,"Adventure, Comedy, Parody",Special,2,6.48,208.0
29739,yatterman x toshiba,Comedy,Special,1,4.32,144.0
5468,yattokame tanteidan,"Kids, Mystery, Slice of Life",TV,14,6.5,141.0
21277,yawaraka atom,"Comedy, Parody",ONA,7,4.5,69.0
21275,yawaraka sensha,Comedy,ONA,53,4.0,85.0
7646,yawarakame ,"Comedy, Kids",ONA,26,5.08,276.0
29970,yell,Music,Music,1,5.46,55.0
28201,yeonghongibyeong lazenca,"Action, Adventure, Mecha, Sci-Fi",TV,13,5.45,93.0
25589,yeongsimi,"Comedy, Kids, School, Slice of Life",TV,13,6.5,53.0
33764,ying xiong bie nao,"Action, Fantasy",ONA,13,7.25,61.0
20227,yocchan no biidama,"Drama, Historical",Special,1,7.5,61.0
33777,yodomi no sakagi,Drama,Special,1,5.82,69.0
25815,yokohama bakkure tai,"Action, Comedy, Romance, Shounen",OVA,4,7.5,83.0
10113,yokohama meibutsu  otoko katayama gumi ,"Action, School, Shounen",OVA,2,6.53,150.0
27467,yoligongju loopy,"Kids, Magic",TV,6,5.47,62.0
33762,yong zhe da mao xian,"Adventure, Fantasy",ONA,26,8.0,78.0
33763,yong zhe da mao xian 2nd season,"Adventure, Fantasy",ONA,26,7.0,47.0
32920,yongshi,"Historical, Martial Arts",Movie,1,6.67,46.0
31317,yonimo kimyou na man gatarou,Comedy,OVA,8,5.33,45.0
26113,yooidon ,"Drama, Kids",OVA,1,7.5,42.0
12781,yoshimoto muchikko monogatari,Comedy,TV,47,5.62,88.0
31170,youkai ninpouchou jiraiya  special,"Action, Comedy",Special,1,4.78,60.0
23351,youkaiden nekome kozou,"Adventure, Horror, Psychological, Seinen, Supernatural",TV,25,8.0,153.0
7625,yousei dick,"Fantasy, Kids",TV,26,5.78,184.0
21129,youtai nuhai zai shanghai,"Historical, Kids, Shoujo",Movie,1,7.0,94.0
12771,youyou no neko tsumami,"Comedy, Slice of Life",TV,130,6.09,102.0
24981,yowamushi chinsengumi,"Comedy, Kids",Movie,1,5.75,74.0
30119,yowamushi monsters,Kids,TV,2.0,6.33,85.0
30169,yubikiri,Music,Music,1,4.54,75.0
15657,yuke  shouei kun,Comedy,ONA,6,3.67,86.0
28055,yuki no yo no yume,Drama,Movie,1,4.79,125.0
30957,yukidaruma,"Fantasy, Historical",Movie,1,6.6,51.0
31872,yukidaruma kazoku,"Kids, Music",Music,1,5.25,40.0
23345,yukiguni no oujisama,Slice of Life,Movie,1,7.0,62.0
15141,yukiwatari,Fantasy,Movie,1,6.13,130.0
33828,yume kakeru kougen  kiyosato no chichi paul rusch,Historical,Movie,1,8.0,35.0
3500,yume miru  anime  on chan,Comedy,TV,26,7.0,116.0
24575,yume no jidousha,Cars,Movie,1,5.6,66.0
26097,yume no tsuzuki,"Drama, Kids",OVA,1,8.67,53.0
30213,yume utsutsu,Dementia,Movie,1,4.4,65.0
5841,yume wo kanaeru zou,Comedy,TV,12,5.92,160.0
26307,yume  sora takaku,"Drama, Kids",OVA,1,7.0,43.0
12769,yumemakura baku twilight gekijou,"Horror, Psychological",OVA,4,5.14,307.0
29812,yumemi douji,Drama,Movie,1,5.27,79.0
33846,yurugaro,"Comedy, Fantasy",Special,2.0,4.74,153.0
29751,yurumi to shimeru,"Comedy, Sci-Fi",ONA,1,5.25,55.0
32850,yuu no mahou,Music,Music,1,4.48,66.0
30998,yuujou no kickoff,"Drama, Kids, Sports",OVA,1,6.0,35.0
30763,yuuki no omamori,"Drama, Kids",OVA,1,6.42,101.0
12767,yuusei kamen,Sci-Fi,TV,39,6.44,103.0
6448,yuusei shounen papii,"Action, Sci-Fi, Space, Super Power",TV,52,6.49,242.0
18983,yuuto kun ga iku,"Kids, Sports",TV,26,3.83,93.0
22197,yuuto kun ga iku movie,"Kids, Sports",Movie,1,6.5,60.0
12765,yuuyake banchou,Action,TV,26,6.36,109.0
6272,zakuro yashiki,Historical,OVA,1,6.21,531.0
31838,ze tian ji,"Action, Adventure, Fantasy",ONA,13,6.8,180.0
33048,zegapain adp,"Action, Mecha, Romance, Sci-Fi",Movie,1,6.35,1859.0
30211,zenchuu maite,Dementia,Movie,1,4.27,73.0
5821,zenmai zamurai,"Comedy, Kids",TV,30,6.44,152.0
4790,zeno  kagirinaki ai ni,"Drama, Historical",Movie,1,6.76,207.0
33571,zenryoku yobikou 5 5 seminar,"Comedy, Parody, School",ONA,9,5.0,46.0
